monitor_id,segment_id,system_type,year,month,avg_flow_pct,peak_flow_pct,measurement_type
MON-SEW-03196-2025-06,SEW-03196,Wastewater,2025,6,43.0,72.5,Flow
MON-SEW-03196-2025-07,SEW-03196,Wastewater,2025,7,35.9,58.0,Flow
MON-SEW-03196-2025-08,SEW-03196,Wastewater,2025,8,47.1,74.6,Flow
MON-SEW-03196-2025-09,SEW-03196,Wastewater,2025,9,44.3,72.5,Flow
MON-SEW-03196-2025-10,SEW-03196,Wastewater,2025,10,44.3,55.3,Flow
MON-SEW-03196-2025-11,SEW-03196,Wastewater,2025,11,45.3,76.1,Flow
MON-SEW-03196-2025-12,SEW-03196,Wastewater,2025,12,58.1,100.9,Flow
MON-SEW-01870-2025-01,SEW-01870,Wastewater,2025,1,64.4,97.5,Flow
MON-SEW-01870-2025-02,SEW-01870,Wastewater,2025,2,54.5,83.0,Flow
MON-SEW-01870-2025-03,SEW-01870,Wastewater,2025,3,63.3,79.8,Flow
MON-SEW-01870-2025-04,SEW-01870,Wastewater,2025,4,59.1,78.2,Flow
MON-SEW-01870-2025-05,SEW-01870,Wastewater,2025,5,45.1,74.2,Flow
MON-SEW-01870-2025-06,SEW-01870,Wastewater,2025,6,45.3,81.3,Flow
MON-SEW-01870-2025-07,SEW-01870,Wastewater,2025,7,53.6,93.0,Flow
MON-SEW-01870-2025-08,SEW-01870,Wastewater,2025,8,54.7,81.4,Flow
MON-SEW-01870-2025-09,SEW-01870,Wastewater,2025,9,48.3,77.3,Flow
MON-SEW-01870-2025-10,SEW-01870,Wastewater,2025,10,61.1,109.5,Flow
MON-SEW-01870-2025-11,SEW-01870,Wastewater,2025,11,60.0,101.7,Flow
MON-SEW-01870-2025-12,SEW-01870,Wastewater,2025,12,67.7,102.3,Flow
MON-SEW-01537-2025-01,SEW-01537,Wastewater,2025,1,87.1,129.8,Flow
MON-SEW-01537-2025-02,SEW-01537,Wastewater,2025,2,83.9,112.3,Flow
MON-SEW-01537-2025-03,SEW-01537,Wastewater,2025,3,74.6,120.7,Flow
MON-SEW-01537-2025-04,SEW-01537,Wastewater,2025,4,70.5,108.5,Flow
MON-SEW-01537-2025-05,SEW-01537,Wastewater,2025,5,62.9,82.3,Flow
MON-SEW-01537-2025-06,SEW-01537,Wastewater,2025,6,72.8,94.8,Flow
MON-SEW-01537-2025-07,SEW-01537,Wastewater,2025,7,60.4,103.6,Flow
MON-SEW-01537-2025-08,SEW-01537,Wastewater,2025,8,72.8,121.5,Flow
MON-SEW-01537-2025-09,SEW-01537,Wastewater,2025,9,74.5,90.7,Flow
MON-SEW-01537-2025-10,SEW-01537,Wastewater,2025,10,72.6,126.5,Flow
MON-SEW-01537-2025-11,SEW-01537,Wastewater,2025,11,81.2,142.3,Flow
MON-SEW-01537-2025-12,SEW-01537,Wastewater,2025,12,81.1,116.5,Flow
MON-SEW-03342-2025-01,SEW-03342,Wastewater,2025,1,33.9,53.4,Flow
MON-SEW-03342-2025-02,SEW-03342,Wastewater,2025,2,31.6,46.7,Flow
MON-SEW-03342-2025-03,SEW-03342,Wastewater,2025,3,27.6,37.7,Flow
MON-SEW-03342-2025-04,SEW-03342,Wastewater,2025,4,28.6,47.3,Flow
MON-SEW-03342-2025-05,SEW-03342,Wastewater,2025,5,25.0,31.2,Flow
MON-SEW-03342-2025-06,SEW-03342,Wastewater,2025,6,21.4,33.6,Flow
MON-SEW-03342-2025-07,SEW-03342,Wastewater,2025,7,23.2,30.6,Flow
MON-SEW-03342-2025-08,SEW-03342,Wastewater,2025,8,27.4,36.8,Flow
MON-SEW-03342-2025-09,SEW-03342,Wastewater,2025,9,29.1,46.5,Flow
MON-SEW-03342-2025-10,SEW-03342,Wastewater,2025,10,26.0,35.7,Flow
MON-SEW-03342-2025-11,SEW-03342,Wastewater,2025,11,31.3,46.9,Flow
MON-SEW-03342-2025-12,SEW-03342,Wastewater,2025,12,28.8,39.7,Flow
MON-SEW-03197-2025-01,SEW-03197,Wastewater,2025,1,93.0,132.0,Flow
MON-SEW-03197-2025-02,SEW-03197,Wastewater,2025,2,82.1,131.1,Flow
MON-SEW-03197-2025-03,SEW-03197,Wastewater,2025,3,66.4,82.3,Flow
MON-SEW-03197-2025-04,SEW-03197,Wastewater,2025,4,65.3,113.2,Flow
MON-SEW-03197-2025-05,SEW-03197,Wastewater,2025,5,79.2,112.7,Flow
MON-SEW-03197-2025-06,SEW-03197,Wastewater,2025,6,61.1,80.3,Flow
MON-SEW-03197-2025-07,SEW-03197,Wastewater,2025,7,60.6,91.2,Flow
MON-SEW-03197-2025-08,SEW-03197,Wastewater,2025,8,72.0,110.4,Flow
MON-SEW-03197-2025-09,SEW-03197,Wastewater,2025,9,59.3,75.5,Flow
MON-SEW-03197-2025-10,SEW-03197,Wastewater,2025,10,83.2,109.2,Flow
MON-SEW-03197-2025-11,SEW-03197,Wastewater,2025,11,81.1,100.6,Flow
MON-SEW-03197-2025-12,SEW-03197,Wastewater,2025,12,73.4,95.6,Flow
MON-SEW-02477-2025-01,SEW-02477,Wastewater,2025,1,64.8,87.0,Flow
MON-SEW-02477-2025-02,SEW-02477,Wastewater,2025,2,76.6,105.7,Flow
MON-SEW-02477-2025-03,SEW-02477,Wastewater,2025,3,58.0,101.4,Flow
MON-SEW-02477-2025-04,SEW-02477,Wastewater,2025,4,56.3,90.3,Flow
MON-SEW-02477-2025-05,SEW-02477,Wastewater,2025,5,60.0,105.1,Flow
MON-SEW-02477-2025-06,SEW-02477,Wastewater,2025,6,55.3,87.2,Flow
MON-SEW-02477-2025-07,SEW-02477,Wastewater,2025,7,60.4,89.5,Flow
MON-SEW-02477-2025-08,SEW-02477,Wastewater,2025,8,60.9,108.9,Flow
MON-SEW-02477-2025-09,SEW-02477,Wastewater,2025,9,55.3,90.7,Flow
MON-SEW-02477-2025-10,SEW-02477,Wastewater,2025,10,61.2,87.7,Flow
MON-SEW-02477-2025-11,SEW-02477,Wastewater,2025,11,59.5,71.9,Flow
MON-SEW-02477-2025-12,SEW-02477,Wastewater,2025,12,65.6,100.4,Flow
MON-SEW-00671-2025-01,SEW-00671,Wastewater,2025,1,113.1,146.1,Flow
MON-SEW-00671-2025-02,SEW-00671,Wastewater,2025,2,113.4,150.0,Flow
MON-SEW-00671-2025-03,SEW-00671,Wastewater,2025,3,106.3,150.0,Flow
MON-SEW-00671-2025-04,SEW-00671,Wastewater,2025,4,85.8,134.0,Flow
MON-SEW-00671-2025-05,SEW-00671,Wastewater,2025,5,92.1,150.0,Flow
MON-SEW-00671-2025-06,SEW-00671,Wastewater,2025,6,95.7,150.0,Flow
MON-SEW-00671-2025-07,SEW-00671,Wastewater,2025,7,75.3,94.5,Flow
MON-SEW-00671-2025-08,SEW-00671,Wastewater,2025,8,94.4,150.0,Flow
MON-SEW-00671-2025-09,SEW-00671,Wastewater,2025,9,79.4,106.8,Flow
MON-SEW-00671-2025-10,SEW-00671,Wastewater,2025,10,95.9,150.0,Flow
MON-SEW-00671-2025-11,SEW-00671,Wastewater,2025,11,107.6,150.0,Flow
MON-SEW-00671-2025-12,SEW-00671,Wastewater,2025,12,118.4,148.5,Flow
MON-SEW-01021-2025-01,SEW-01021,Wastewater,2025,1,114.9,150.0,Flow
MON-SEW-01021-2025-02,SEW-01021,Wastewater,2025,2,116.7,150.0,Flow
MON-SEW-01021-2025-03,SEW-01021,Wastewater,2025,3,96.6,150.0,Flow
MON-SEW-01021-2025-04,SEW-01021,Wastewater,2025,4,114.1,150.0,Flow
MON-SEW-01021-2025-05,SEW-01021,Wastewater,2025,5,100.7,129.3,Flow
MON-SEW-01021-2025-06,SEW-01021,Wastewater,2025,6,87.3,121.1,Flow
MON-SEW-01021-2025-07,SEW-01021,Wastewater,2025,7,84.2,124.1,Flow
MON-SEW-01021-2025-08,SEW-01021,Wastewater,2025,8,84.8,140.9,Flow
MON-SEW-01021-2025-09,SEW-01021,Wastewater,2025,9,99.2,148.8,Flow
MON-SEW-01021-2025-10,SEW-01021,Wastewater,2025,10,104.5,148.6,Flow
MON-SEW-01021-2025-11,SEW-01021,Wastewater,2025,11,107.7,150.0,Flow
MON-SEW-01021-2025-12,SEW-01021,Wastewater,2025,12,106.0,148.2,Flow
MON-SEW-03610-2025-01,SEW-03610,Wastewater,2025,1,96.3,121.8,Flow
MON-SEW-03610-2025-02,SEW-03610,Wastewater,2025,2,104.5,150.0,Flow
MON-SEW-03610-2025-03,SEW-03610,Wastewater,2025,3,95.0,150.0,Flow
MON-SEW-03610-2025-04,SEW-03610,Wastewater,2025,4,87.0,106.6,Flow
MON-SEW-03610-2025-05,SEW-03610,Wastewater,2025,5,83.8,129.4,Flow
MON-SEW-03610-2025-06,SEW-03610,Wastewater,2025,6,92.0,111.6,Flow
MON-SEW-03610-2025-07,SEW-03610,Wastewater,2025,7,69.7,113.6,Flow
MON-SEW-03610-2025-08,SEW-03610,Wastewater,2025,8,85.2,119.7,Flow
MON-SEW-03610-2025-09,SEW-03610,Wastewater,2025,9,81.4,141.5,Flow
MON-SEW-03610-2025-10,SEW-03610,Wastewater,2025,10,83.8,121.4,Flow
MON-SEW-03610-2025-11,SEW-03610,Wastewater,2025,11,102.5,133.6,Flow
MON-SEW-03610-2025-12,SEW-03610,Wastewater,2025,12,114.3,150.0,Flow
MON-SEW-03225-2025-01,SEW-03225,Wastewater,2025,1,44.9,60.2,Flow
MON-SEW-03225-2025-02,SEW-03225,Wastewater,2025,2,48.7,67.2,Flow
MON-SEW-03225-2025-03,SEW-03225,Wastewater,2025,3,41.0,71.2,Flow
MON-SEW-03225-2025-04,SEW-03225,Wastewater,2025,4,35.8,48.0,Flow
MON-SEW-03225-2025-05,SEW-03225,Wastewater,2025,5,40.5,69.7,Flow
MON-SEW-03225-2025-06,SEW-03225,Wastewater,2025,6,33.5,43.4,Flow
MON-SEW-03225-2025-07,SEW-03225,Wastewater,2025,7,38.6,58.2,Flow
MON-SEW-03225-2025-08,SEW-03225,Wastewater,2025,8,36.3,50.6,Flow
MON-SEW-03225-2025-09,SEW-03225,Wastewater,2025,9,40.1,71.8,Flow
MON-SEW-03225-2025-10,SEW-03225,Wastewater,2025,10,46.0,74.1,Flow
MON-SEW-03225-2025-11,SEW-03225,Wastewater,2025,11,42.6,53.3,Flow
MON-SEW-03225-2025-12,SEW-03225,Wastewater,2025,12,48.0,83.4,Flow
MON-SEW-00656-2025-01,SEW-00656,Wastewater,2025,1,40.7,72.8,Flow
MON-SEW-00656-2025-02,SEW-00656,Wastewater,2025,2,41.5,52.4,Flow
MON-SEW-00656-2025-03,SEW-00656,Wastewater,2025,3,49.9,84.2,Flow
MON-SEW-00656-2025-04,SEW-00656,Wastewater,2025,4,46.6,58.1,Flow
MON-SEW-00656-2025-05,SEW-00656,Wastewater,2025,5,37.9,49.2,Flow
MON-SEW-00656-2025-06,SEW-00656,Wastewater,2025,6,36.3,52.7,Flow
MON-SEW-00656-2025-07,SEW-00656,Wastewater,2025,7,42.4,54.1,Flow
MON-SEW-00656-2025-08,SEW-00656,Wastewater,2025,8,41.6,56.6,Flow
MON-SEW-00656-2025-09,SEW-00656,Wastewater,2025,9,33.9,50.9,Flow
MON-SEW-00656-2025-10,SEW-00656,Wastewater,2025,10,38.1,65.8,Flow
MON-SEW-00656-2025-11,SEW-00656,Wastewater,2025,11,38.6,64.5,Flow
MON-SEW-00656-2025-12,SEW-00656,Wastewater,2025,12,46.6,70.1,Flow
MON-SEW-01331-2025-01,SEW-01331,Wastewater,2025,1,56.1,98.9,Flow
MON-SEW-01331-2025-02,SEW-01331,Wastewater,2025,2,63.6,76.5,Flow
MON-SEW-01331-2025-03,SEW-01331,Wastewater,2025,3,61.5,79.7,Flow
MON-SEW-01331-2025-04,SEW-01331,Wastewater,2025,4,54.6,91.5,Flow
MON-SEW-01331-2025-05,SEW-01331,Wastewater,2025,5,52.5,77.5,Flow
MON-SEW-01331-2025-06,SEW-01331,Wastewater,2025,6,47.2,57.0,Flow
MON-SEW-01331-2025-07,SEW-01331,Wastewater,2025,7,40.3,61.1,Flow
MON-SEW-01331-2025-08,SEW-01331,Wastewater,2025,8,51.0,79.8,Flow
MON-SEW-01331-2025-09,SEW-01331,Wastewater,2025,9,41.2,68.3,Flow
MON-SEW-01331-2025-10,SEW-01331,Wastewater,2025,10,48.1,85.7,Flow
MON-SEW-01331-2025-11,SEW-01331,Wastewater,2025,11,55.4,72.8,Flow
MON-SEW-01331-2025-12,SEW-01331,Wastewater,2025,12,60.1,75.1,Flow
MON-SEW-03838-2025-01,SEW-03838,Wastewater,2025,1,20.8,27.2,Flow
MON-SEW-03838-2025-02,SEW-03838,Wastewater,2025,2,18.3,30.3,Flow
MON-SEW-03838-2025-03,SEW-03838,Wastewater,2025,3,17.0,22.6,Flow
MON-SEW-03838-2025-04,SEW-03838,Wastewater,2025,4,19.1,25.5,Flow
MON-SEW-03838-2025-05,SEW-03838,Wastewater,2025,5,16.4,28.5,Flow
MON-SEW-03838-2025-06,SEW-03838,Wastewater,2025,6,15.9,20.6,Flow
MON-SEW-03838-2025-07,SEW-03838,Wastewater,2025,7,13.1,17.8,Flow
MON-SEW-03838-2025-08,SEW-03838,Wastewater,2025,8,14.9,18.9,Flow
MON-SEW-03838-2025-09,SEW-03838,Wastewater,2025,9,15.5,18.7,Flow
MON-SEW-03838-2025-10,SEW-03838,Wastewater,2025,10,15.5,23.9,Flow
MON-SEW-03838-2025-11,SEW-03838,Wastewater,2025,11,15.4,20.8,Flow
MON-SEW-03838-2025-12,SEW-03838,Wastewater,2025,12,18.6,26.5,Flow
MON-SEW-02476-2025-01,SEW-02476,Wastewater,2025,1,60.1,88.7,Flow
MON-SEW-02476-2025-02,SEW-02476,Wastewater,2025,2,59.0,80.5,Flow
MON-SEW-02476-2025-03,SEW-02476,Wastewater,2025,3,64.0,83.6,Flow
MON-SEW-02476-2025-04,SEW-02476,Wastewater,2025,4,61.1,91.6,Flow
MON-SEW-02476-2025-05,SEW-02476,Wastewater,2025,5,44.1,67.2,Flow
MON-SEW-02476-2025-06,SEW-02476,Wastewater,2025,6,54.4,95.7,Flow
MON-SEW-02476-2025-07,SEW-02476,Wastewater,2025,7,46.2,61.1,Flow
MON-SEW-02476-2025-08,SEW-02476,Wastewater,2025,8,55.4,87.3,Flow
MON-SEW-02476-2025-09,SEW-02476,Wastewater,2025,9,45.8,65.3,Flow
MON-SEW-02476-2025-10,SEW-02476,Wastewater,2025,10,53.5,89.6,Flow
MON-SEW-02476-2025-11,SEW-02476,Wastewater,2025,11,53.1,66.0,Flow
MON-SEW-02476-2025-12,SEW-02476,Wastewater,2025,12,64.0,106.7,Flow
MON-SEW-00417-2025-01,SEW-00417,Wastewater,2025,1,59.0,97.3,Flow
MON-SEW-00417-2025-02,SEW-00417,Wastewater,2025,2,47.4,71.7,Flow
MON-SEW-00417-2025-03,SEW-00417,Wastewater,2025,3,60.0,103.4,Flow
MON-SEW-00417-2025-04,SEW-00417,Wastewater,2025,4,53.0,81.0,Flow
MON-SEW-00417-2025-05,SEW-00417,Wastewater,2025,5,41.4,73.0,Flow
MON-SEW-00417-2025-06,SEW-00417,Wastewater,2025,6,46.0,59.2,Flow
MON-SEW-00417-2025-07,SEW-00417,Wastewater,2025,7,40.0,51.9,Flow
MON-SEW-00417-2025-08,SEW-00417,Wastewater,2025,8,42.6,57.2,Flow
MON-SEW-00417-2025-09,SEW-00417,Wastewater,2025,9,49.8,79.5,Flow
MON-SEW-00417-2025-10,SEW-00417,Wastewater,2025,10,53.4,75.9,Flow
MON-SEW-00417-2025-11,SEW-00417,Wastewater,2025,11,58.2,82.3,Flow
MON-SEW-00417-2025-12,SEW-00417,Wastewater,2025,12,48.9,73.1,Flow
MON-SEW-01408-2025-01,SEW-01408,Wastewater,2025,1,79.2,130.3,Flow
MON-SEW-01408-2025-02,SEW-01408,Wastewater,2025,2,67.9,97.2,Flow
MON-SEW-01408-2025-03,SEW-01408,Wastewater,2025,3,82.0,136.7,Flow
MON-SEW-01408-2025-04,SEW-01408,Wastewater,2025,4,64.3,86.8,Flow
MON-SEW-01408-2025-05,SEW-01408,Wastewater,2025,5,63.1,82.6,Flow
MON-SEW-01408-2025-06,SEW-01408,Wastewater,2025,6,65.6,83.9,Flow
MON-SEW-01408-2025-07,SEW-01408,Wastewater,2025,7,66.8,106.6,Flow
MON-SEW-01408-2025-08,SEW-01408,Wastewater,2025,8,58.2,93.9,Flow
MON-SEW-01408-2025-09,SEW-01408,Wastewater,2025,9,69.4,95.1,Flow
MON-SEW-01408-2025-10,SEW-01408,Wastewater,2025,10,69.6,89.0,Flow
MON-SEW-01408-2025-11,SEW-01408,Wastewater,2025,11,80.4,130.6,Flow
MON-SEW-01408-2025-12,SEW-01408,Wastewater,2025,12,74.4,110.6,Flow
MON-SEW-03568-2025-01,SEW-03568,Wastewater,2025,1,38.3,67.9,Flow
MON-SEW-03568-2025-02,SEW-03568,Wastewater,2025,2,38.7,52.2,Flow
MON-SEW-03568-2025-03,SEW-03568,Wastewater,2025,3,33.4,58.4,Flow
MON-SEW-03568-2025-04,SEW-03568,Wastewater,2025,4,31.8,52.9,Flow
MON-SEW-03568-2025-05,SEW-03568,Wastewater,2025,5,37.8,60.9,Flow
MON-SEW-03568-2025-06,SEW-03568,Wastewater,2025,6,35.3,44.2,Flow
MON-SEW-03568-2025-07,SEW-03568,Wastewater,2025,7,33.6,53.0,Flow
MON-SEW-03568-2025-08,SEW-03568,Wastewater,2025,8,31.0,47.6,Flow
MON-SEW-03568-2025-09,SEW-03568,Wastewater,2025,9,35.4,50.6,Flow
MON-SEW-03568-2025-10,SEW-03568,Wastewater,2025,10,31.5,46.3,Flow
MON-SEW-03568-2025-11,SEW-03568,Wastewater,2025,11,36.9,59.8,Flow
MON-SEW-03568-2025-12,SEW-03568,Wastewater,2025,12,44.4,68.1,Flow
MON-SEW-00228-2025-01,SEW-00228,Wastewater,2025,1,77.0,94.5,Flow
MON-SEW-00228-2025-02,SEW-00228,Wastewater,2025,2,83.2,128.8,Flow
MON-SEW-00228-2025-03,SEW-00228,Wastewater,2025,3,92.5,150.0,Flow
MON-SEW-00228-2025-04,SEW-00228,Wastewater,2025,4,86.3,117.1,Flow
MON-SEW-00228-2025-05,SEW-00228,Wastewater,2025,5,73.2,131.1,Flow
MON-SEW-00228-2025-06,SEW-00228,Wastewater,2025,6,65.4,116.2,Flow
MON-SEW-00228-2025-07,SEW-00228,Wastewater,2025,7,58.3,72.7,Flow
MON-SEW-00228-2025-08,SEW-00228,Wastewater,2025,8,77.3,131.1,Flow
MON-SEW-00228-2025-09,SEW-00228,Wastewater,2025,9,78.3,94.4,Flow
MON-SEW-00228-2025-10,SEW-00228,Wastewater,2025,10,86.3,107.2,Flow
MON-SEW-00228-2025-11,SEW-00228,Wastewater,2025,11,70.5,92.8,Flow
MON-SEW-00228-2025-12,SEW-00228,Wastewater,2025,12,77.6,125.5,Flow
MON-SEW-03788-2025-01,SEW-03788,Wastewater,2025,1,54.7,67.4,Flow
MON-SEW-03788-2025-02,SEW-03788,Wastewater,2025,2,68.3,119.7,Flow
MON-SEW-03788-2025-03,SEW-03788,Wastewater,2025,3,64.5,113.5,Flow
MON-SEW-03788-2025-04,SEW-03788,Wastewater,2025,4,60.6,82.1,Flow
MON-SEW-03788-2025-05,SEW-03788,Wastewater,2025,5,49.3,78.3,Flow
MON-SEW-03788-2025-06,SEW-03788,Wastewater,2025,6,53.2,82.3,Flow
MON-SEW-03788-2025-07,SEW-03788,Wastewater,2025,7,46.1,62.5,Flow
MON-SEW-03788-2025-08,SEW-03788,Wastewater,2025,8,47.1,59.6,Flow
MON-SEW-03788-2025-09,SEW-03788,Wastewater,2025,9,50.1,67.0,Flow
MON-SEW-03788-2025-10,SEW-03788,Wastewater,2025,10,48.8,60.2,Flow
MON-SEW-03788-2025-11,SEW-03788,Wastewater,2025,11,52.1,66.1,Flow
MON-SEW-03788-2025-12,SEW-03788,Wastewater,2025,12,52.0,67.3,Flow
MON-SEW-02662-2025-01,SEW-02662,Wastewater,2025,1,86.7,129.4,Flow
MON-SEW-02662-2025-02,SEW-02662,Wastewater,2025,2,76.4,103.1,Flow
MON-SEW-02662-2025-03,SEW-02662,Wastewater,2025,3,66.5,91.8,Flow
MON-SEW-02662-2025-04,SEW-02662,Wastewater,2025,4,66.0,108.4,Flow
MON-SEW-02662-2025-05,SEW-02662,Wastewater,2025,5,75.4,119.1,Flow
MON-SEW-02662-2025-06,SEW-02662,Wastewater,2025,6,59.3,98.2,Flow
MON-SEW-02662-2025-07,SEW-02662,Wastewater,2025,7,55.6,76.2,Flow
MON-SEW-02662-2025-08,SEW-02662,Wastewater,2025,8,68.2,103.2,Flow
MON-SEW-02662-2025-09,SEW-02662,Wastewater,2025,9,68.7,122.5,Flow
MON-SEW-02662-2025-10,SEW-02662,Wastewater,2025,10,65.8,100.6,Flow
MON-SEW-02662-2025-11,SEW-02662,Wastewater,2025,11,73.6,95.4,Flow
MON-SEW-02662-2025-12,SEW-02662,Wastewater,2025,12,90.5,150.0,Flow
MON-SEW-03383-2025-01,SEW-03383,Wastewater,2025,1,48.5,67.1,Flow
MON-SEW-03383-2025-02,SEW-03383,Wastewater,2025,2,45.2,57.1,Flow
MON-SEW-03383-2025-03,SEW-03383,Wastewater,2025,3,42.5,70.5,Flow
MON-SEW-03383-2025-04,SEW-03383,Wastewater,2025,4,43.7,53.8,Flow
MON-SEW-03383-2025-05,SEW-03383,Wastewater,2025,5,39.8,59.0,Flow
MON-SEW-03383-2025-06,SEW-03383,Wastewater,2025,6,33.1,59.1,Flow
MON-SEW-03383-2025-07,SEW-03383,Wastewater,2025,7,36.5,46.4,Flow
MON-SEW-03383-2025-08,SEW-03383,Wastewater,2025,8,34.3,61.4,Flow
MON-SEW-03383-2025-09,SEW-03383,Wastewater,2025,9,34.2,45.4,Flow
MON-SEW-03383-2025-10,SEW-03383,Wastewater,2025,10,35.2,57.6,Flow
MON-SEW-03383-2025-11,SEW-03383,Wastewater,2025,11,36.5,63.7,Flow
MON-SEW-03383-2025-12,SEW-03383,Wastewater,2025,12,46.1,63.0,Flow
MON-SEW-00870-2025-01,SEW-00870,Wastewater,2025,1,80.3,96.8,Flow
MON-SEW-00870-2025-02,SEW-00870,Wastewater,2025,2,66.5,87.4,Flow
MON-SEW-00870-2025-03,SEW-00870,Wastewater,2025,3,65.6,110.6,Flow
MON-SEW-00870-2025-04,SEW-00870,Wastewater,2025,4,62.9,87.8,Flow
MON-SEW-00870-2025-05,SEW-00870,Wastewater,2025,5,53.8,74.0,Flow
MON-SEW-00870-2025-06,SEW-00870,Wastewater,2025,6,60.7,104.0,Flow
MON-SEW-00870-2025-07,SEW-00870,Wastewater,2025,7,58.1,92.4,Flow
MON-SEW-00870-2025-08,SEW-00870,Wastewater,2025,8,57.7,74.6,Flow
MON-SEW-00870-2025-09,SEW-00870,Wastewater,2025,9,58.8,72.0,Flow
MON-SEW-00870-2025-10,SEW-00870,Wastewater,2025,10,69.8,112.0,Flow
MON-SEW-00870-2025-11,SEW-00870,Wastewater,2025,11,73.1,125.4,Flow
MON-SEW-00870-2025-12,SEW-00870,Wastewater,2025,12,75.7,116.9,Flow
MON-SEW-01279-2025-01,SEW-01279,Wastewater,2025,1,84.6,108.1,Flow
MON-SEW-01279-2025-02,SEW-01279,Wastewater,2025,2,73.3,118.6,Flow
MON-SEW-01279-2025-03,SEW-01279,Wastewater,2025,3,75.6,127.5,Flow
MON-SEW-01279-2025-04,SEW-01279,Wastewater,2025,4,63.9,82.2,Flow
MON-SEW-01279-2025-05,SEW-01279,Wastewater,2025,5,70.5,85.0,Flow
MON-SEW-01279-2025-06,SEW-01279,Wastewater,2025,6,57.1,94.0,Flow
MON-SEW-01279-2025-07,SEW-01279,Wastewater,2025,7,60.6,100.3,Flow
MON-SEW-01279-2025-08,SEW-01279,Wastewater,2025,8,64.0,111.2,Flow
MON-SEW-01279-2025-09,SEW-01279,Wastewater,2025,9,62.5,106.5,Flow
MON-SEW-01279-2025-10,SEW-01279,Wastewater,2025,10,83.6,132.2,Flow
MON-SEW-01279-2025-11,SEW-01279,Wastewater,2025,11,70.2,98.2,Flow
MON-SEW-01279-2025-12,SEW-01279,Wastewater,2025,12,78.7,104.4,Flow
MON-SEW-03216-2025-01,SEW-03216,Wastewater,2025,1,52.4,66.9,Flow
MON-SEW-03216-2025-02,SEW-03216,Wastewater,2025,2,42.9,73.5,Flow
MON-SEW-03216-2025-03,SEW-03216,Wastewater,2025,3,41.9,62.0,Flow
MON-SEW-03216-2025-04,SEW-03216,Wastewater,2025,4,50.0,68.6,Flow
MON-SEW-03216-2025-05,SEW-03216,Wastewater,2025,5,39.2,63.6,Flow
MON-SEW-03216-2025-06,SEW-03216,Wastewater,2025,6,38.8,67.7,Flow
MON-SEW-03216-2025-07,SEW-03216,Wastewater,2025,7,35.2,57.5,Flow
MON-SEW-03216-2025-08,SEW-03216,Wastewater,2025,8,42.1,60.7,Flow
MON-SEW-03216-2025-09,SEW-03216,Wastewater,2025,9,40.1,64.5,Flow
MON-SEW-03216-2025-10,SEW-03216,Wastewater,2025,10,42.2,64.9,Flow
MON-SEW-03216-2025-11,SEW-03216,Wastewater,2025,11,53.0,90.2,Flow
MON-SEW-03216-2025-12,SEW-03216,Wastewater,2025,12,47.7,82.9,Flow
MON-SEW-02758-2025-01,SEW-02758,Wastewater,2025,1,105.0,129.2,Flow
MON-SEW-02758-2025-02,SEW-02758,Wastewater,2025,2,89.7,110.8,Flow
MON-SEW-02758-2025-03,SEW-02758,Wastewater,2025,3,90.9,141.4,Flow
MON-SEW-02758-2025-04,SEW-02758,Wastewater,2025,4,94.1,142.6,Flow
MON-SEW-02758-2025-05,SEW-02758,Wastewater,2025,5,85.0,106.1,Flow
MON-SEW-02758-2025-06,SEW-02758,Wastewater,2025,6,76.4,125.0,Flow
MON-SEW-02758-2025-07,SEW-02758,Wastewater,2025,7,92.2,137.4,Flow
MON-SEW-02758-2025-08,SEW-02758,Wastewater,2025,8,77.0,94.4,Flow
MON-SEW-02758-2025-09,SEW-02758,Wastewater,2025,9,84.5,135.8,Flow
MON-SEW-02758-2025-10,SEW-02758,Wastewater,2025,10,90.1,123.1,Flow
MON-SEW-02758-2025-11,SEW-02758,Wastewater,2025,11,106.2,150.0,Flow
MON-SEW-02758-2025-12,SEW-02758,Wastewater,2025,12,107.7,139.9,Flow
MON-SEW-03781-2025-01,SEW-03781,Wastewater,2025,1,60.9,77.6,Flow
MON-SEW-03781-2025-02,SEW-03781,Wastewater,2025,2,56.9,74.4,Flow
MON-SEW-03781-2025-03,SEW-03781,Wastewater,2025,3,66.5,84.9,Flow
MON-SEW-03781-2025-04,SEW-03781,Wastewater,2025,4,63.1,82.5,Flow
MON-SEW-03781-2025-05,SEW-03781,Wastewater,2025,5,53.6,90.7,Flow
MON-SEW-03781-2025-06,SEW-03781,Wastewater,2025,6,57.0,77.6,Flow
MON-SEW-03781-2025-07,SEW-03781,Wastewater,2025,7,50.7,86.6,Flow
MON-SEW-03781-2025-08,SEW-03781,Wastewater,2025,8,50.3,62.0,Flow
MON-SEW-03781-2025-09,SEW-03781,Wastewater,2025,9,56.8,72.8,Flow
MON-SEW-03781-2025-10,SEW-03781,Wastewater,2025,10,60.2,87.9,Flow
MON-SEW-03781-2025-11,SEW-03781,Wastewater,2025,11,51.7,89.7,Flow
MON-SEW-03781-2025-12,SEW-03781,Wastewater,2025,12,56.5,87.9,Flow
MON-SEW-00184-2025-01,SEW-00184,Wastewater,2025,1,76.4,96.6,Flow
MON-SEW-00184-2025-02,SEW-00184,Wastewater,2025,2,100.1,150.0,Flow
MON-SEW-00184-2025-03,SEW-00184,Wastewater,2025,3,91.5,121.5,Flow
