traffic_id,segment_id,year,month,aadt,heavy_vehicle_pct,peak_hour_volume,congestion_index
TRF-SEG-0228-2025-01,SEG-0228,2025,1,17222,7.4,1924,0.33
TRF-SEG-0228-2025-02,SEG-0228,2025,2,16763,20.0,1380,0.12
TRF-SEG-0228-2025-03,SEG-0228,2025,3,14646,7.9,1263,0.35
TRF-SEG-0228-2025-04,SEG-0228,2025,4,16412,24.7,1635,0.88
TRF-SEG-0228-2025-05,SEG-0228,2025,5,15144,12.6,1555,0.87
TRF-SEG-0228-2025-06,SEG-0228,2025,6,16460,24.8,1588,0.41
TRF-SEG-0228-2025-07,SEG-0228,2025,7,18081,13.9,1587,0.18
TRF-SEG-0228-2025-08,SEG-0228,2025,8,19728,11.3,1692,0.22
TRF-SEG-0228-2025-09,SEG-0228,2025,9,21298,16.9,1751,0.23
TRF-SEG-0228-2025-10,SEG-0228,2025,10,19923,5.9,2308,0.33
TRF-SEG-0228-2025-11,SEG-0228,2025,11,19974,19.4,1958,0.78
TRF-SEG-0228-2025-12,SEG-0228,2025,12,20808,7.1,1730,0.4
TRF-SEG-0229-2025-01,SEG-0229,2025,1,22008,4.0,1991,0.84
TRF-SEG-0229-2025-02,SEG-0229,2025,2,21283,6.7,2436,0.81
TRF-SEG-0229-2025-03,SEG-0229,2025,3,17475,4.5,1679,0.13
TRF-SEG-0229-2025-04,SEG-0229,2025,4,18643,5.5,1625,0.56
TRF-SEG-0229-2025-05,SEG-0229,2025,5,18918,15.2,2097,0.49
TRF-SEG-0229-2025-06,SEG-0229,2025,6,20520,15.8,1954,0.25
TRF-SEG-0229-2025-07,SEG-0229,2025,7,20332,6.1,1944,0.36
TRF-SEG-0229-2025-08,SEG-0229,2025,8,23613,20.9,2699,0.34
TRF-SEG-0229-2025-09,SEG-0229,2025,9,23258,6.2,2604,0.31
TRF-SEG-0229-2025-10,SEG-0229,2025,10,25275,8.5,2572,0.41
TRF-SEG-0229-2025-11,SEG-0229,2025,11,25499,8.4,2510,0.47
TRF-SEG-0229-2025-12,SEG-0229,2025,12,22671,3.9,2668,0.77
TRF-SEG-0230-2025-01,SEG-0230,2025,1,1402,23.1,113,0.22
TRF-SEG-0230-2025-02,SEG-0230,2025,2,1259,16.9,141,0.84
TRF-SEG-0230-2025-03,SEG-0230,2025,3,1205,16.3,108,0.56
TRF-SEG-0230-2025-04,SEG-0230,2025,4,1036,4.9,93,0.84
TRF-SEG-0230-2025-05,SEG-0230,2025,5,1205,22.2,123,0.7
TRF-SEG-0230-2025-06,SEG-0230,2025,6,1289,20.9,144,0.59
TRF-SEG-0230-2025-07,SEG-0230,2025,7,1373,21.6,130,0.63
TRF-SEG-0230-2025-08,SEG-0230,2025,8,1445,22.5,157,0.43
TRF-SEG-0230-2025-09,SEG-0230,2025,9,1508,20.1,138,0.88
TRF-SEG-0230-2025-10,SEG-0230,2025,10,1454,4.7,121,0.7
TRF-SEG-0230-2025-11,SEG-0230,2025,11,1499,5.4,171,0.78
TRF-SEG-0230-2025-12,SEG-0230,2025,12,1453,9.9,171,0.37
TRF-SEG-0231-2025-01,SEG-0231,2025,1,6738,18.5,581,0.61
TRF-SEG-0231-2025-02,SEG-0231,2025,2,6616,15.9,529,0.35
TRF-SEG-0231-2025-03,SEG-0231,2025,3,5815,10.9,465,0.7
TRF-SEG-0231-2025-04,SEG-0231,2025,4,6421,20.7,745,0.46
TRF-SEG-0231-2025-05,SEG-0231,2025,5,6074,21.0,597,0.27
TRF-SEG-0231-2025-06,SEG-0231,2025,6,6164,5.3,692,0.38
TRF-SEG-0231-2025-07,SEG-0231,2025,7,7690,9.0,760,0.86
TRF-SEG-0231-2025-08,SEG-0231,2025,8,7326,10.2,872,0.58
TRF-SEG-0231-2025-09,SEG-0231,2025,9,8533,13.0,774,0.28
TRF-SEG-0231-2025-10,SEG-0231,2025,10,8774,23.6,795,0.59
TRF-SEG-0231-2025-11,SEG-0231,2025,11,8259,23.3,834,0.1
TRF-SEG-0231-2025-12,SEG-0231,2025,12,8307,8.4,699,0.28
TRF-SEG-0232-2025-01,SEG-0232,2025,1,62156,25.0,5690,0.25
TRF-SEG-0232-2025-02,SEG-0232,2025,2,56452,24.2,4676,0.77
TRF-SEG-0232-2025-03,SEG-0232,2025,3,47998,6.7,5297,0.46
TRF-SEG-0232-2025-04,SEG-0232,2025,4,48653,4.4,5149,0.14
TRF-SEG-0232-2025-05,SEG-0232,2025,5,51927,23.9,4655,0.65
TRF-SEG-0232-2025-06,SEG-0232,2025,6,51198,3.6,5189,0.42
TRF-SEG-0232-2025-07,SEG-0232,2025,7,58181,12.0,4874,0.36
TRF-SEG-0232-2025-08,SEG-0232,2025,8,63202,11.5,5785,0.15
TRF-SEG-0232-2025-09,SEG-0232,2025,9,66912,23.9,6423,0.58
TRF-SEG-0232-2025-10,SEG-0232,2025,10,72899,11.3,7685,0.57
TRF-SEG-0232-2025-11,SEG-0232,2025,11,67755,9.0,6104,0.16
TRF-SEG-0232-2025-12,SEG-0232,2025,12,59252,17.3,5700,0.19
TRF-SEG-0233-2025-01,SEG-0233,2025,1,9210,23.3,904,0.47
TRF-SEG-0233-2025-02,SEG-0233,2025,2,8222,12.8,970,0.71
TRF-SEG-0233-2025-03,SEG-0233,2025,3,7102,13.6,731,0.35
TRF-SEG-0233-2025-04,SEG-0233,2025,4,6909,7.4,826,0.13
TRF-SEG-0233-2025-05,SEG-0233,2025,5,7466,5.4,861,0.45
TRF-SEG-0233-2025-06,SEG-0233,2025,6,7995,19.7,905,0.89
TRF-SEG-0233-2025-07,SEG-0233,2025,7,8239,3.5,962,0.31
TRF-SEG-0233-2025-08,SEG-0233,2025,8,8880,23.8,998,0.37
TRF-SEG-0233-2025-09,SEG-0233,2025,9,9794,12.9,872,0.29
TRF-SEG-0233-2025-10,SEG-0233,2025,10,10079,9.7,1033,0.43
TRF-SEG-0233-2025-11,SEG-0233,2025,11,9963,10.5,1171,0.28
TRF-SEG-0233-2025-12,SEG-0233,2025,12,9897,13.6,1060,0.75
TRF-SEG-0234-2025-01,SEG-0234,2025,1,8341,10.9,969,0.8
TRF-SEG-0234-2025-02,SEG-0234,2025,2,7751,9.8,835,0.57
TRF-SEG-0234-2025-03,SEG-0234,2025,3,6644,16.8,791,0.27
TRF-SEG-0234-2025-04,SEG-0234,2025,4,6716,5.5,735,0.48
TRF-SEG-0234-2025-05,SEG-0234,2025,5,7374,8.2,883,0.27
TRF-SEG-0234-2025-06,SEG-0234,2025,6,7526,9.7,730,0.83
TRF-SEG-0234-2025-07,SEG-0234,2025,7,7756,13.9,844,0.84
TRF-SEG-0234-2025-08,SEG-0234,2025,8,8231,19.4,842,0.38
TRF-SEG-0234-2025-09,SEG-0234,2025,9,9132,21.9,1084,0.29
TRF-SEG-0234-2025-10,SEG-0234,2025,10,9436,22.0,1003,0.41
TRF-SEG-0234-2025-11,SEG-0234,2025,11,9026,5.0,975,0.89
TRF-SEG-0234-2025-12,SEG-0234,2025,12,9288,9.0,817,0.2
TRF-SEG-0235-2025-01,SEG-0235,2025,1,47493,23.2,4541,0.85
TRF-SEG-0235-2025-02,SEG-0235,2025,2,41674,11.0,4266,0.18
TRF-SEG-0235-2025-03,SEG-0235,2025,3,42006,21.1,4137,0.2
TRF-SEG-0235-2025-04,SEG-0235,2025,4,41086,5.7,3510,0.12
TRF-SEG-0235-2025-05,SEG-0235,2025,5,40895,15.9,4273,0.85
TRF-SEG-0235-2025-06,SEG-0235,2025,6,41274,8.8,3800,0.27
TRF-SEG-0235-2025-07,SEG-0235,2025,7,46235,18.3,4527,0.18
TRF-SEG-0235-2025-08,SEG-0235,2025,8,47379,24.5,5014,0.39
TRF-SEG-0235-2025-09,SEG-0235,2025,9,47401,22.2,4928,0.29
TRF-SEG-0235-2025-10,SEG-0235,2025,10,53748,13.5,6105,0.18
TRF-SEG-0235-2025-11,SEG-0235,2025,11,51817,11.7,6122,0.57
TRF-SEG-0235-2025-12,SEG-0235,2025,12,46242,10.1,4817,0.78
TRF-SEG-0236-2025-01,SEG-0236,2025,1,1674,3.5,195,0.41
TRF-SEG-0236-2025-02,SEG-0236,2025,2,1548,4.1,128,0.87
TRF-SEG-0236-2025-03,SEG-0236,2025,3,1648,17.7,181,0.17
TRF-SEG-0236-2025-04,SEG-0236,2025,4,1490,4.6,123,0.57
TRF-SEG-0236-2025-05,SEG-0236,2025,5,1491,8.7,134,0.72
TRF-SEG-0236-2025-06,SEG-0236,2025,6,1700,14.3,145,0.17
TRF-SEG-0236-2025-07,SEG-0236,2025,7,1725,4.0,189,0.51
TRF-SEG-0236-2025-08,SEG-0236,2025,8,1986,7.3,226,0.63
TRF-SEG-0236-2025-09,SEG-0236,2025,9,1996,15.6,163,0.64
TRF-SEG-0236-2025-10,SEG-0236,2025,10,2222,23.1,250,0.78
TRF-SEG-0236-2025-11,SEG-0236,2025,11,2030,7.3,238,0.16
TRF-SEG-0236-2025-12,SEG-0236,2025,12,1864,8.8,158,0.64
TRF-SEG-0237-2025-01,SEG-0237,2025,1,32935,13.3,3462,0.6
TRF-SEG-0237-2025-02,SEG-0237,2025,2,28047,22.8,2650,0.35
TRF-SEG-0237-2025-03,SEG-0237,2025,3,26409,16.3,2246,0.16
TRF-SEG-0237-2025-04,SEG-0237,2025,4,28193,15.0,3246,0.12
TRF-SEG-0237-2025-05,SEG-0237,2025,5,25529,4.8,2784,0.42
TRF-SEG-0237-2025-06,SEG-0237,2025,6,27477,13.6,2267,0.6
TRF-SEG-0237-2025-07,SEG-0237,2025,7,33086,7.9,2685,0.25
TRF-SEG-0237-2025-08,SEG-0237,2025,8,31797,5.6,3342,0.59
TRF-SEG-0237-2025-09,SEG-0237,2025,9,34320,7.2,3999,0.59
TRF-SEG-0237-2025-10,SEG-0237,2025,10,32908,21.6,3204,0.11
TRF-SEG-0237-2025-11,SEG-0237,2025,11,33321,8.0,3435,0.15
TRF-SEG-0237-2025-12,SEG-0237,2025,12,33435,8.0,2915,0.37
TRF-SEG-0238-2025-01,SEG-0238,2025,1,23642,14.7,2728,0.61
TRF-SEG-0238-2025-02,SEG-0238,2025,2,20578,13.0,1729,0.4
TRF-SEG-0238-2025-03,SEG-0238,2025,3,19986,13.1,1806,0.78
TRF-SEG-0238-2025-04,SEG-0238,2025,4,19417,21.6,1681,0.25
TRF-SEG-0238-2025-05,SEG-0238,2025,5,18673,16.5,2062,0.31
TRF-SEG-0238-2025-06,SEG-0238,2025,6,21519,9.1,2549,0.74
TRF-SEG-0238-2025-07,SEG-0238,2025,7,23493,12.4,2540,0.53
TRF-SEG-0238-2025-08,SEG-0238,2025,8,24323,22.2,2805,0.16
TRF-SEG-0238-2025-09,SEG-0238,2025,9,26692,7.9,2184,0.31
TRF-SEG-0238-2025-10,SEG-0238,2025,10,26426,14.4,2452,0.5
TRF-SEG-0238-2025-11,SEG-0238,2025,11,23840,10.3,2577,0.58
TRF-SEG-0238-2025-12,SEG-0238,2025,12,24916,18.3,2761,0.83
TRF-SEG-0239-2025-01,SEG-0239,2025,1,9489,6.7,941,0.48
TRF-SEG-0239-2025-02,SEG-0239,2025,2,8656,6.8,815,0.18
TRF-SEG-0239-2025-03,SEG-0239,2025,3,7556,18.7,685,0.41
TRF-SEG-0239-2025-04,SEG-0239,2025,4,7486,6.7,722,0.81
TRF-SEG-0239-2025-05,SEG-0239,2025,5,8599,11.7,695,0.22
TRF-SEG-0239-2025-06,SEG-0239,2025,6,8267,9.5,838,0.11
TRF-SEG-0239-2025-07,SEG-0239,2025,7,9377,10.6,982,0.55
TRF-SEG-0239-2025-08,SEG-0239,2025,8,9870,19.9,1074,0.88
TRF-SEG-0239-2025-09,SEG-0239,2025,9,10884,7.3,1232,0.88
TRF-SEG-0239-2025-10,SEG-0239,2025,10,11173,9.9,1048,0.55
TRF-SEG-0239-2025-11,SEG-0239,2025,11,10630,6.2,1156,0.32
TRF-SEG-0239-2025-12,SEG-0239,2025,12,9230,4.4,987,0.89
TRF-SEG-0240-2025-01,SEG-0240,2025,1,5734,13.0,508,0.52
TRF-SEG-0240-2025-02,SEG-0240,2025,2,4660,10.8,551,0.47
TRF-SEG-0240-2025-03,SEG-0240,2025,3,4594,5.3,434,0.54
TRF-SEG-0240-2025-04,SEG-0240,2025,4,4705,6.5,415,0.74
TRF-SEG-0240-2025-05,SEG-0240,2025,5,4677,11.0,553,0.13
TRF-SEG-0240-2025-06,SEG-0240,2025,6,5292,18.4,545,0.23
TRF-SEG-0240-2025-07,SEG-0240,2025,7,5127,17.0,438,0.47
TRF-SEG-0240-2025-08,SEG-0240,2025,8,6163,21.4,535,0.19
TRF-SEG-0240-2025-09,SEG-0240,2025,9,6407,18.0,646,0.26
TRF-SEG-0240-2025-10,SEG-0240,2025,10,5817,12.7,632,0.89
TRF-SEG-0240-2025-11,SEG-0240,2025,11,6285,9.4,590,0.25
TRF-SEG-0240-2025-12,SEG-0240,2025,12,5713,3.1,598,0.78
TRF-SEG-0241-2025-01,SEG-0241,2025,1,17638,6.0,1742,0.76
TRF-SEG-0241-2025-02,SEG-0241,2025,2,15069,18.0,1302,0.59
TRF-SEG-0241-2025-03,SEG-0241,2025,3,15053,22.5,1583,0.36
TRF-SEG-0241-2025-04,SEG-0241,2025,4,14056,19.1,1308,0.37
TRF-SEG-0241-2025-05,SEG-0241,2025,5,15673,3.4,1853,0.81
TRF-SEG-0241-2025-06,SEG-0241,2025,6,14973,5.5,1379,0.53
TRF-SEG-0241-2025-07,SEG-0241,2025,7,16813,5.8,1633,0.24
TRF-SEG-0241-2025-08,SEG-0241,2025,8,19381,3.3,1874,0.9
TRF-SEG-0241-2025-09,SEG-0241,2025,9,18614,8.3,1517,0.7
TRF-SEG-0241-2025-10,SEG-0241,2025,10,20214,3.1,2348,0.64
TRF-SEG-0241-2025-11,SEG-0241,2025,11,20348,22.3,2148,0.26
TRF-SEG-0241-2025-12,SEG-0241,2025,12,18679,20.8,1923,0.88
TRF-SEG-0242-2025-01,SEG-0242,2025,1,16403,6.1,1939,0.12
TRF-SEG-0242-2025-02,SEG-0242,2025,2,14797,22.2,1603,0.28
TRF-SEG-0242-2025-03,SEG-0242,2025,3,13515,22.8,1311,0.41
TRF-SEG-0242-2025-04,SEG-0242,2025,4,13494,19.0,1244,0.3
TRF-SEG-0242-2025-05,SEG-0242,2025,5,14470,8.6,1318,0.3
TRF-SEG-0242-2025-06,SEG-0242,2025,6,15581,11.6,1518,0.31
TRF-SEG-0242-2025-07,SEG-0242,2025,7,15640,3.7,1593,0.33
TRF-SEG-0242-2025-08,SEG-0242,2025,8,17543,15.2,1473,0.68
TRF-SEG-0242-2025-09,SEG-0242,2025,9,16621,12.0,1424,0.86
TRF-SEG-0242-2025-10,SEG-0242,2025,10,19045,6.7,1526,0.2
TRF-SEG-0242-2025-11,SEG-0242,2025,11,16624,10.9,1541,0.11
TRF-SEG-0242-2025-12,SEG-0242,2025,12,17206,20.7,1799,0.88
TRF-SEG-0243-2025-01,SEG-0243,2025,1,14736,19.1,1634,0.2
TRF-SEG-0243-2025-02,SEG-0243,2025,2,14561,18.6,1381,0.66
TRF-SEG-0243-2025-03,SEG-0243,2025,3,13405,5.9,1497,0.54
TRF-SEG-0243-2025-04,SEG-0243,2025,4,11779,14.1,1200,0.89
TRF-SEG-0243-2025-05,SEG-0243,2025,5,13305,17.0,1189,0.84
TRF-SEG-0243-2025-06,SEG-0243,2025,6,14348,24.0,1636,0.34
TRF-SEG-0243-2025-07,SEG-0243,2025,7,16121,6.8,1508,0.8
TRF-SEG-0243-2025-08,SEG-0243,2025,8,15283,11.0,1694,0.17
TRF-SEG-0243-2025-09,SEG-0243,2025,9,17998,20.1,2028,0.36
TRF-SEG-0243-2025-10,SEG-0243,2025,10,17689,21.4,1742,0.66
TRF-SEG-0243-2025-11,SEG-0243,2025,11,17019,6.9,1389,0.17
TRF-SEG-0243-2025-12,SEG-0243,2025,12,15917,14.7,1285,0.29
TRF-SEG-0244-2025-01,SEG-0244,2025,1,45086,24.2,5053,0.53
TRF-SEG-0244-2025-02,SEG-0244,2025,2,45474,3.2,5018,0.48
TRF-SEG-0244-2025-03,SEG-0244,2025,3,43032,12.5,4818,0.78
TRF-SEG-0244-2025-04,SEG-0244,2025,4,38672,22.8,3369,0.89
TRF-SEG-0244-2025-05,SEG-0244,2025,5,39003,24.1,3632,0.65
TRF-SEG-0244-2025-06,SEG-0244,2025,6,41984,19.1,4360,0.24
TRF-SEG-0244-2025-07,SEG-0244,2025,7,45621,20.5,4678,0.45
TRF-SEG-0244-2025-08,SEG-0244,2025,8,50002,16.2,5965,0.17
TRF-SEG-0244-2025-09,SEG-0244,2025,9,54556,20.3,6523,0.74
TRF-SEG-0244-2025-10,SEG-0244,2025,10,51579,18.6,5691,0.47
TRF-SEG-0244-2025-11,SEG-0244,2025,11,57024,12.7,5132,0.71
TRF-SEG-0244-2025-12,SEG-0244,2025,12,51923,4.9,4961,0.54
TRF-SEG-0245-2025-01,SEG-0245,2025,1,41866,21.7,4970,0.56
TRF-SEG-0245-2025-02,SEG-0245,2025,2,38339,3.9,4227,0.8
TRF-SEG-0245-2025-03,SEG-0245,2025,3,34697,24.2,3027,0.72
TRF-SEG-0245-2025-04,SEG-0245,2025,4,31474,18.6,3267,0.4
TRF-SEG-0245-2025-05,SEG-0245,2025,5,31170,14.3,2833,0.45
TRF-SEG-0245-2025-06,SEG-0245,2025,6,37399,5.9,3751,0.56
TRF-SEG-0245-2025-07,SEG-0245,2025,7,38987,16.6,3473,0.65
TRF-SEG-0245-2025-08,SEG-0245,2025,8,44617,9.2,5180,0.69
TRF-SEG-0245-2025-09,SEG-0245,2025,9,45679,19.1,4699,0.7
TRF-SEG-0245-2025-10,SEG-0245,2025,10,44570,22.4,5073,0.2
TRF-SEG-0245-2025-11,SEG-0245,2025,11,41162,22.9,3833,0.42
TRF-SEG-0245-2025-12,SEG-0245,2025,12,38784,20.2,4419,0.27
TRF-SEG-0246-2025-01,SEG-0246,2025,1,8582,19.5,989,0.64
TRF-SEG-0246-2025-02,SEG-0246,2025,2,8192,6.2,775,0.61
TRF-SEG-0246-2025-03,SEG-0246,2025,3,7776,21.9,781,0.51
TRF-SEG-0246-2025-04,SEG-0246,2025,4,6645,20.0,600,0.29
TRF-SEG-0246-2025-05,SEG-0246,2025,5,7349,11.7,659,0.67
TRF-SEG-0246-2025-06,SEG-0246,2025,6,8209,3.2,658,0.29
TRF-SEG-0246-2025-07,SEG-0246,2025,7,8462,16.5,1008,0.78
TRF-SEG-0246-2025-08,SEG-0246,2025,8,9607,17.4,882,0.32
TRF-SEG-0246-2025-09,SEG-0246,2025,9,9373,22.8,997,0.8
TRF-SEG-0246-2025-10,SEG-0246,2025,10,9305,5.4,1102,0.46
TRF-SEG-0246-2025-11,SEG-0246,2025,11,9553,21.2,1048,0.21
TRF-SEG-0246-2025-12,SEG-0246,2025,12,9173,23.4,838,0.29
TRF-SEG-0247-2025-01,SEG-0247,2025,1,9409,21.3,1126,0.19
TRF-SEG-0247-2025-02,SEG-0247,2025,2,8199,23.6,896,0.3
TRF-SEG-0247-2025-03,SEG-0247,2025,3,7950,23.2,702,0.59
TRF-SEG-0247-2025-04,SEG-0247,2025,4,7459,16.8,808,0.55
TRF-SEG-0247-2025-05,SEG-0247,2025,5,7290,20.9,788,0.56
TRF-SEG-0247-2025-06,SEG-0247,2025,6,8250,14.1,763,0.51
TRF-SEG-0247-2025-07,SEG-0247,2025,7,8622,17.8,803,0.63
TRF-SEG-0247-2025-08,SEG-0247,2025,8,10160,4.6,1006,0.35
TRF-SEG-0247-2025-09,SEG-0247,2025,9,10722,24.8,1148,0.49
TRF-SEG-0247-2025-10,SEG-0247,2025,10,11131,7.6,1333,0.62
TRF-SEG-0247-2025-11,SEG-0247,2025,11,9538,18.1,940,0.87
TRF-SEG-0247-2025-12,SEG-0247,2025,12,9068,23.3,956,0.25
TRF-SEG-0248-2025-01,SEG-0248,2025,1,2053,17.1,164,0.51
TRF-SEG-0248-2025-02,SEG-0248,2025,2,1769,15.8,152,0.26
TRF-SEG-0248-2025-03,SEG-0248,2025,3,1801,10.1,145,0.82
TRF-SEG-0248-2025-04,SEG-0248,2025,4,1677,15.9,156,0.86
TRF-SEG-0248-2025-05,SEG-0248,2025,5,1696,19.8,185,0.28
TRF-SEG-0248-2025-06,SEG-0248,2025,6,1931,24.2,226,0.65
TRF-SEG-0248-2025-07,SEG-0248,2025,7,1968,7.3,193,0.35
TRF-SEG-0248-2025-08,SEG-0248,2025,8,2212,10.3,187,0.6
TRF-SEG-0248-2025-09,SEG-0248,2025,9,2138,16.1,175,0.21
TRF-SEG-0248-2025-10,SEG-0248,2025,10,2166,8.9,215,0.33
TRF-SEG-0248-2025-11,SEG-0248,2025,11,2369,10.3,192,0.29
TRF-SEG-0248-2025-12,SEG-0248,2025,12,2103,11.1,226,0.89
TRF-SEG-0249-2025-01,SEG-0249,2025,1,35691,24.6,2907,0.43
TRF-SEG-0249-2025-02,SEG-0249,2025,2,35455,4.6,3429,0.35
TRF-SEG-0249-2025-03,SEG-0249,2025,3,35854,20.4,3676,0.74
TRF-SEG-0249-2025-04,SEG-0249,2025,4,34304,5.4,2964,0.54
TRF-SEG-0249-2025-05,SEG-0249,2025,5,32166,17.6,2693,0.61
TRF-SEG-0249-2025-06,SEG-0249,2025,6,35497,19.1,3955,0.77
TRF-SEG-0249-2025-07,SEG-0249,2025,7,37435,12.6,3601,0.82
TRF-SEG-0249-2025-08,SEG-0249,2025,8,39208,6.3,4671,0.62
TRF-SEG-0249-2025-09,SEG-0249,2025,9,44604,16.9,4218,0.34
TRF-SEG-0249-2025-10,SEG-0249,2025,10,43718,18.3,3931,0.1
TRF-SEG-0249-2025-11,SEG-0249,2025,11,41822,11.1,4702,0.37
TRF-SEG-0249-2025-12,SEG-0249,2025,12,40296,5.8,3881,0.66
TRF-SEG-0250-2025-01,SEG-0250,2025,1,516,14.0,51,0.53
TRF-SEG-0250-2025-02,SEG-0250,2025,2,506,9.9,56,0.29
TRF-SEG-0250-2025-03,SEG-0250,2025,3,427,12.0,51,0.56
TRF-SEG-0250-2025-04,SEG-0250,2025,4,450,8.8,50,0.13
TRF-SEG-0250-2025-05,SEG-0250,2025,5,455,18.3,51,0.42
TRF-SEG-0250-2025-06,SEG-0250,2025,6,473,17.5,53,0.21
TRF-SEG-0250-2025-07,SEG-0250,2025,7,560,22.6,57,0.25
TRF-SEG-0250-2025-08,SEG-0250,2025,8,577,6.3,59,0.4
TRF-SEG-0250-2025-09,SEG-0250,2025,9,574,3.5,48,0.72
TRF-SEG-0250-2025-10,SEG-0250,2025,10,555,17.2,64,0.12
TRF-SEG-0250-2025-11,SEG-0250,2025,11,610,24.0,65,0.24
TRF-SEG-0250-2025-12,SEG-0250,2025,12,521,15.8,46,0.35
TRF-SEG-0251-2025-01,SEG-0251,2025,1,1399,12.6,138,0.23
TRF-SEG-0251-2025-02,SEG-0251,2025,2,1313,7.0,108,0.62
TRF-SEG-0251-2025-03,SEG-0251,2025,3,1355,19.6,152,0.57
TRF-SEG-0251-2025-04,SEG-0251,2025,4,1313,21.5,143,0.23
TRF-SEG-0251-2025-05,SEG-0251,2025,5,1404,20.2,146,0.19
TRF-SEG-0251-2025-06,SEG-0251,2025,6,1477,7.9,146,0.23
TRF-SEG-0251-2025-07,SEG-0251,2025,7,1614,3.9,132,0.55
TRF-SEG-0251-2025-08,SEG-0251,2025,8,1726,14.2,183,0.46
TRF-SEG-0251-2025-09,SEG-0251,2025,9,1649,13.0,135,0.33
TRF-SEG-0251-2025-10,SEG-0251,2025,10,1756,13.8,178,0.81
TRF-SEG-0251-2025-11,SEG-0251,2025,11,1788,22.6,209,0.15
TRF-SEG-0251-2025-12,SEG-0251,2025,12,1546,6.5,164,0.76
TRF-SEG-0252-2025-01,SEG-0252,2025,1,7708,3.6,641,0.9
TRF-SEG-0252-2025-02,SEG-0252,2025,2,6772,15.7,556,0.33
TRF-SEG-0252-2025-03,SEG-0252,2025,3,6365,12.2,637,0.36
TRF-SEG-0252-2025-04,SEG-0252,2025,4,6545,9.0,630,0.78
TRF-SEG-0252-2025-05,SEG-0252,2025,5,6366,18.2,514,0.44
TRF-SEG-0252-2025-06,SEG-0252,2025,6,7221,8.8,622,0.6
TRF-SEG-0252-2025-07,SEG-0252,2025,7,7909,25.0,688,0.47
TRF-SEG-0252-2025-08,SEG-0252,2025,8,7911,13.2,712,0.5
TRF-SEG-0252-2025-09,SEG-0252,2025,9,8922,8.7,871,0.75
TRF-SEG-0252-2025-10,SEG-0252,2025,10,8798,9.0,815,0.47
TRF-SEG-0252-2025-11,SEG-0252,2025,11,8747,4.2,851,0.21
TRF-SEG-0252-2025-12,SEG-0252,2025,12,8117,14.0,796,0.84
TRF-SEG-0253-2025-01,SEG-0253,2025,1,28837,6.4,2909,0.74
TRF-SEG-0253-2025-02,SEG-0253,2025,2,24940,20.5,2141,0.42
TRF-SEG-0253-2025-03,SEG-0253,2025,3,25784,18.6,2842,0.31
TRF-SEG-0253-2025-04,SEG-0253,2025,4,24090,3.0,2115,0.49
TRF-SEG-0253-2025-05,SEG-0253,2025,5,25488,23.7,2072,0.41
TRF-SEG-0253-2025-06,SEG-0253,2025,6,27401,14.9,2203,0.26
TRF-SEG-0253-2025-07,SEG-0253,2025,7,29498,24.2,2833,0.34
TRF-SEG-0253-2025-08,SEG-0253,2025,8,30636,22.1,3477,0.61
TRF-SEG-0253-2025-09,SEG-0253,2025,9,30506,15.8,2673,0.2
TRF-SEG-0253-2025-10,SEG-0253,2025,10,31206,19.8,2824,0.55
TRF-SEG-0253-2025-11,SEG-0253,2025,11,31627,24.6,3380,0.32
TRF-SEG-0253-2025-12,SEG-0253,2025,12,32441,20.4,2705,0.58
TRF-SEG-0254-2025-01,SEG-0254,2025,1,1074,15.2,97,0.12
TRF-SEG-0254-2025-02,SEG-0254,2025,2,914,23.5,77,0.1
TRF-SEG-0254-2025-03,SEG-0254,2025,3,870,18.9,83,0.8
TRF-SEG-0254-2025-04,SEG-0254,2025,4,794,6.8,78,0.62
TRF-SEG-0254-2025-05,SEG-0254,2025,5,899,4.2,101,0.15
TRF-SEG-0254-2025-06,SEG-0254,2025,6,882,12.3,89,0.4
TRF-SEG-0254-2025-07,SEG-0254,2025,7,988,11.3,106,0.62
TRF-SEG-0254-2025-08,SEG-0254,2025,8,1037,4.8,85,0.88
TRF-SEG-0254-2025-09,SEG-0254,2025,9,1053,23.4,108,0.1
TRF-SEG-0254-2025-10,SEG-0254,2025,10,1180,4.1,99,0.54
TRF-SEG-0254-2025-11,SEG-0254,2025,11,1102,19.0,88,0.14
TRF-SEG-0254-2025-12,SEG-0254,2025,12,1046,9.4,103,0.65
TRF-SEG-0255-2025-01,SEG-0255,2025,1,26857,8.1,2881,0.24
TRF-SEG-0255-2025-02,SEG-0255,2025,2,21688,24.8,1884,0.82
TRF-SEG-0255-2025-03,SEG-0255,2025,3,21761,22.9,2429,0.48
TRF-SEG-0255-2025-04,SEG-0255,2025,4,21866,17.8,2321,0.79
TRF-SEG-0255-2025-05,SEG-0255,2025,5,21282,8.1,2212,0.36
TRF-SEG-0255-2025-06,SEG-0255,2025,6,24608,24.7,2705,0.3
TRF-SEG-0255-2025-07,SEG-0255,2025,7,26173,10.6,2495,0.64
TRF-SEG-0255-2025-08,SEG-0255,2025,8,27511,19.3,2937,0.23
TRF-SEG-0255-2025-09,SEG-0255,2025,9,27398,11.9,2315,0.72
TRF-SEG-0255-2025-10,SEG-0255,2025,10,27561,9.4,3242,0.73
TRF-SEG-0255-2025-11,SEG-0255,2025,11,29985,5.0,3475,0.25
TRF-SEG-0255-2025-12,SEG-0255,2025,12,26833,20.2,2804,0.28
